code,term,dmd_id,dmd_type,bnf,type
17888511000001104,CO-FLUAMPICIL 250MG/250MG CAPSULES,17888511000001104,AMP,0501013L0AAAAAA,Co-fluampicil
19818211000001104,CO-FLUAMPICIL 250MG/250MG CAPSULES,19818211000001104,AMP,0501013L0AAAAAA,Co-fluampicil
21941711000001108,CO-FLUAMPICIL 250MG/250MG CAPSULES,21941711000001108,AMP,0501013L0AAAAAA,Co-fluampicil
23857311000001104,CO-FLUAMPICIL 250MG/250MG CAPSULES,23857311000001104,AMP,0501013L0AAAAAA,Co-fluampicil
28922811000001100,CO-FLUAMPICIL 250MG/250MG CAPSULES,28922811000001100,AMP,0501013L0AAAAAA,Co-fluampicil
29798411000001100,CO-FLUAMPICIL 250MG/250MG CAPSULES,29798411000001100,AMP,0501013L0AAAAAA,Co-fluampicil
30018311000001104,CO-FLUAMPICIL 250MG/250MG CAPSULES,30018311000001104,AMP,0501013L0AAAAAA,Co-fluampicil
38857911000001104,CO-FLUAMPICIL 250MG/250MG CAPSULES,38857911000001104,AMP,0501013L0AAAAAA,Co-fluampicil
323626004,CO-FLUAMPICIL 250MG/250MG POWDER FOR SOLUTION FOR INJECTION VIALS,323626004,VMP,0501013L0AAABAB,Co-fluampicil
21710711000001104,CO-FLUAMPICIL 250MG/250MG POWDER FOR SOLUTION FOR INJECTION VIALS,21710711000001104,AMP,0501013L0AAABAB,Co-fluampicil
39732711000001100,Co-fluampicil 250mg/250mg capsules,39732711000001100,VMP,0501013L0AAAAAA,Co-fluampicil
28922811000001101,Co-fluampicil 250mg/250mg capsules,28922811000001101,AMP,0501013L0AAAAAA,Co-fluampicil
23857311000001102,Co-fluampicil 250mg/250mg capsules,23857311000001102,AMP,0501013L0AAAAAA,Co-fluampicil
30018311000001105,Co-fluampicil 250mg/250mg capsules,30018311000001105,AMP,0501013L0AAAAAA,Co-fluampicil
17888511000001105,Co-fluampicil 250mg/250mg capsules,17888511000001105,AMP,0501013L0AAAAAA,Co-fluampicil
29798411000001101,Co-fluampicil 250mg/250mg capsules,29798411000001101,AMP,0501013L0AAAAAA,Co-fluampicil
21941711000001107,Co-fluampicil 250mg/250mg capsules,21941711000001107,AMP,0501013L0AAAAAA,Co-fluampicil
21710711000001103,Co-fluampicil 250mg/250mg powder for solution for injection vials,21710711000001103,AMP,0501013L0AAABAB,Co-fluampicil
36090611000001106,Co-fluampicil 125mg/125mg/5ml oral suspension,36090611000001106,VMP,0501013L0AAADAD,Co-fluampicil
18446411000001102,Co-fluampicil 125mg/125mg/5ml oral suspension,18446411000001102,AMP,0501013L0AAADAD,Co-fluampicil
324311004,COLISTIMETHATE 1MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,324311004,VMP,0501070I0AAABAB,Colistimethate
17652211000001104,COLISTIMETHATE 1MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,17652211000001104,AMP,0501070I0AAABAB,Colistimethate
18758011000001104,COLISTIMETHATE 1MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,18758011000001104,AMP,0501070I0AAABAB,Colistimethate
32936911000001104,COLISTIMETHATE 2MILLION UNIT POWDER FOR NEBULISER SOLUTION UNIT DOSE VIALS,32936911000001104,VMP,0501070I0AAAHAH,Colistimethate
4638311000001106,COLISTIMETHATE 2MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,4638311000001106,VMP,0501070I0AAAEAE,Colistimethate
324310003,"COLISTIMETHATE 500,000UNIT POWDER FOR SOLUTION FOR INJECTION VIALS",324310003,VMP,0501070I0AAAAAA,Colistimethate
39707811000001104,COLISTIN 1.5MILLION UNIT TABLETS,39707811000001104,VMP,0501070H0AAAEAE,Colistimethate
36091411000001104,"COLISTIN 250,000UNITS/5ML ORAL SOLUTION",36091411000001104,VMP,0501070H0AAADAD,Colistimethate
3964811000001102,COLOMYCIN 1.5MILLION UNIT TABLETS,3964811000001102,AMP,0501070H0BBAAAE,Colistimethate
3108611000001108,COLOMYCIN 1MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,3108611000001108,AMP,0501070I0BBABAB,Colistimethate
4352211000001109,"COLOMYCIN 250,000UNITS/5ML SYRUP",4352211000001109,AMP,0501070H0BBABAD,Colistimethate
4621211000001109,COLOMYCIN 2MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,4621211000001109,AMP,0501070I0BBACAE,Colistimethate
3109511000001103,"COLOMYCIN 500,000UNIT POWDER FOR SOLUTION FOR INJECTION VIALS",3109511000001103,AMP,0501070I0BBAAAA,Colistimethate
4658711000001106,PROMIXIN 1MILLION UNIT POWDER FOR SOLUTION FOR INJECTION VIALS,4658711000001106,AMP,0501070I0BCABAB,Colistimethate
39707811000001100,Colistin 1.5million unit tablets,39707811000001100,VMP,0501070H0AAAEAE,Colistimethate
18758011000001102,Colistimethate 1million unit powder for solution for injection vials,18758011000001102,AMP,0501070I0AAABAB,Colistimethate
17652211000001105,Colistimethate 1million unit powder for solution for injection vials,17652211000001105,AMP,0501070I0AAABAB,Colistimethate
32936911000001103,Colistimethate 2million unit powder for nebuliser solution unit dose vials,32936911000001103,VMP,0501070I0AAAHAH,Colistimethate
34376311000001104,XYDALBA 500MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,34376311000001104,AMP,0501070AFBBAAAA,Dalbavancin
324354009,QUINUPRISTIN 150MG / DALFOPRISTIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,324354009,VMP,0501070V0AAAAAA,Dalfopristin
4408311000001100,SYNERCID POWDER FOR SOLUTION FOR INFUSION VIALS,4408311000001100,AMP,0501070V0BBAAAA,Dalfopristin
10140111000001108,CUBICIN 350MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,10140111000001108,AMP,0501070Y0BBAAAA,Daptomycin
10961511000001102,CUBICIN 500MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,10961511000001102,AMP,0501070Y0BBABAB,Daptomycin
10140911000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,10140911000001104,VMP,0501070Y0AAAAAA,Daptomycin
35047211000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,35047211000001104,AMP,0501070Y0AAAAAA,Daptomycin
36531611000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,36531611000001104,AMP,0501070Y0AAAAAA,Daptomycin
38972411000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,38972411000001104,AMP,0501070Y0AAAAAA,Daptomycin
10961311000001108,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,10961311000001108,VMP,0501070Y0AAABAB,Daptomycin
35047711000001108,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,35047711000001108,AMP,0501070Y0AAABAB,Daptomycin
36531811000001112,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,36531811000001112,AMP,0501070Y0AAABAB,Daptomycin
38973711000001104,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,38973711000001104,AMP,0501070Y0AAABAB,Daptomycin
10140911000001105,Daptomycin 350mg powder for solution for infusion vials,10140911000001105,VMP,0501070Y0AAAAAA,Daptomycin
35047211000001102,Daptomycin 350mg powder for solution for infusion vials,35047211000001102,AMP,0501070Y0AAAAAA,Daptomycin
36531611000001105,Daptomycin 350mg powder for solution for infusion vials,36531611000001105,AMP,0501070Y0AAAAAA,Daptomycin
38972411000001103,Daptomycin 350mg powder for solution for infusion vials,38972411000001103,AMP,0501070Y0AAAAAA,Daptomycin
39840911000001100,Daptomycin 350mg powder for solution for infusion vials,39840911000001100,AMP,0501070Y0AAAAAA,Daptomycin
40623211000001107,Daptomycin 350mg powder for solution for infusion vials,40623211000001107,AMP,0501070Y0AAAAAA,Daptomycin
35047711000001109,Daptomycin 500mg powder for solution for infusion vials,35047711000001109,AMP,0501070Y0AAABAB,Daptomycin
36531811000001109,Daptomycin 500mg powder for solution for infusion vials,36531811000001109,AMP,0501070Y0AAABAB,Daptomycin
38973711000001101,Daptomycin 500mg powder for solution for infusion vials,38973711000001101,AMP,0501070Y0AAABAB,Daptomycin
39841211000001103,Daptomycin 500mg powder for solution for infusion vials,39841211000001103,AMP,0501070Y0AAABAB,Daptomycin
10140111000001107,Cubicin 350mg powder for concentrate for solution for infusion vials,10140111000001107,AMP,0501070Y0BBAAAA,Daptomycin
324049005,DEMECLOCYCLINE 150MG CAPSULES,324049005,VMP,0501030F0AAAAAA,Demeclocycline
13385911000001100,DEMECLOCYCLINE 150MG CAPSULES,13385911000001100,AMP,0501030F0AAAAAA,Demeclocycline
13479311000001102,DEMECLOCYCLINE 150MG CAPSULES,13479311000001102,AMP,0501030F0AAAAAA,Demeclocycline
13613311000001108,DEMECLOCYCLINE 150MG CAPSULES,13613311000001108,AMP,0501030F0AAAAAA,Demeclocycline
371595007,DEMECLOCYCLINE 150MG TABLETS,371595007,VMP,0501030F0AAAIAI,Demeclocycline
27808811000001108,DEMECLOCYCLINE 150MG TABLETS,27808811000001108,AMP,0501030F0AAAIAI,Demeclocycline
34802411000001104,DEMECLOCYCLINE 150MG TABLETS,34802411000001104,AMP,0501030F0AAAIAI,Demeclocycline
11713311000001108,DEMECLOCYCLINE 150MG/5ML ORAL SOLUTION,11713311000001108,VMP,0501030F0AAAGAG,Demeclocycline
11697011000001108,DEMECLOCYCLINE 150MG/5ML ORAL SOLUTION,11697011000001108,AMP,0501030F0AAAGAG,Demeclocycline
11713411000001102,DEMECLOCYCLINE 150MG/5ML ORAL SUSPENSION,11713411000001102,VMP,0501030F0AAAGAG,Demeclocycline
11696711000001108,DEMECLOCYCLINE 150MG/5ML ORAL SUSPENSION,11696711000001108,AMP,0501030F0AAAGAG,Demeclocycline
11713511000001104,DEMECLOCYCLINE 300MG/5ML ORAL SOLUTION,11713511000001104,VMP,0501030F0AAAFAF,Demeclocycline
11697611000001102,DEMECLOCYCLINE 300MG/5ML ORAL SOLUTION,11697611000001102,AMP,0501030F0AAAFAF,Demeclocycline
11713611000001104,DEMECLOCYCLINE 300MG/5ML ORAL SUSPENSION,11713611000001104,VMP,0501030F0AAAFAF,Demeclocycline
11697311000001108,DEMECLOCYCLINE 300MG/5ML ORAL SUSPENSION,11697311000001108,AMP,0501030F0AAAFAF,Demeclocycline
11713711000001108,DEMECLOCYCLINE 75MG/5ML ORAL SOLUTION,11713711000001108,VMP,0501030F0AAAHAH,Demeclocycline
11698211000001100,DEMECLOCYCLINE 75MG/5ML ORAL SOLUTION,11698211000001100,AMP,0501030F0AAAHAH,Demeclocycline
11713811000001100,DEMECLOCYCLINE 75MG/5ML ORAL SUSPENSION,11713811000001100,VMP,0501030F0AAAHAH,Demeclocycline
11697911000001108,DEMECLOCYCLINE 75MG/5ML ORAL SUSPENSION,11697911000001108,AMP,0501030F0AAAHAH,Demeclocycline
3722011000001101,LEDERMYCIN 150MG CAPSULES,3722011000001101,AMP,0501030F0BBAAAA,Demeclocycline
40323511000001103,Demeclocycline 150mg capsules,40323511000001103,AMP,0501030F0AAAAAA,Demeclocycline
11713511000001103,Demeclocycline 300mg/5ml oral solution,11713511000001103,VMP,0501030F0AAAFAF,Demeclocycline
11697311000001107,Demeclocycline 300mg/5ml oral suspension,11697311000001107,AMP,0501030F0AAAFAF,Demeclocycline
11713311000001109,Demeclocycline 150mg/5ml oral solution,11713311000001109,VMP,0501030F0AAAGAG,Demeclocycline
11697011000001109,Demeclocycline 150mg/5ml oral solution,11697011000001109,AMP,0501030F0AAAGAG,Demeclocycline
34802411000001103,Demeclocycline 150mg tablets,34802411000001103,AMP,0501030F0AAAIAI,Demeclocycline
14236111000001106,DORIBAX 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,14236111000001106,AMP,0501022C0BBAAAA,Doripenem
428353009,DORIPENEM 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,428353009,VMP,0501022C0AAAAAA,Doripenem
2852111000001109,DEMIX 100 CAPSULES,2852111000001109,AMP,0501030I0BHAAAB,Doxycycline
2848211000001104,DEMIX 50 CAPSULES,2848211000001104,AMP,0501030I0BHABAA,Doxycycline
324059006,DOXYCYCLINE 100MG CAPSULES,324059006,VMP,0501030I0AAABAB,Doxycycline
2850911000001108,DOXYCYCLINE 100MG CAPSULES,2850911000001108,AMP,0501030I0AAABAB,Doxycycline
2851411000001109,DOXYCYCLINE 100MG CAPSULES,2851411000001109,AMP,0501030I0AAABAB,Doxycycline
2851811000001106,DOXYCYCLINE 100MG CAPSULES,2851811000001106,AMP,0501030I0AAABAB,Doxycycline
2852311000001106,DOXYCYCLINE 100MG CAPSULES,2852311000001106,AMP,0501030I0AAABAB,Doxycycline
2852511000001100,DOXYCYCLINE 100MG CAPSULES,2852511000001100,AMP,0501030I0AAABAB,Doxycycline
2852911000001107,DOXYCYCLINE 100MG CAPSULES,2852911000001107,AMP,0501030I0AAABAB,Doxycycline
2853211000001109,DOXYCYCLINE 100MG CAPSULES,2853211000001109,AMP,0501030I0AAABAB,Doxycycline
2854311000001104,DOXYCYCLINE 100MG CAPSULES,2854311000001104,AMP,0501030I0AAABAB,Doxycycline
10405211000001104,DOXYCYCLINE 100MG CAPSULES,10405211000001104,AMP,0501030I0AAABAB,Doxycycline
10724511000001104,DOXYCYCLINE 100MG CAPSULES,10724511000001104,AMP,0501030I0AAABAB,Doxycycline
11404211000001106,DOXYCYCLINE 100MG CAPSULES,11404211000001106,AMP,0501030I0AAABAB,Doxycycline
14161611000001104,DOXYCYCLINE 100MG CAPSULES,14161611000001104,AMP,0501030I0AAABAB,Doxycycline
15083411000001100,DOXYCYCLINE 100MG CAPSULES,15083411000001100,AMP,0501030I0AAABAB,Doxycycline
17894811000001104,DOXYCYCLINE 100MG CAPSULES,17894811000001104,AMP,0501030I0AAABAB,Doxycycline
21933411000001100,DOXYCYCLINE 100MG CAPSULES,21933411000001100,AMP,0501030I0AAABAB,Doxycycline
23880711000001108,DOXYCYCLINE 100MG CAPSULES,23880711000001108,AMP,0501030I0AAABAB,Doxycycline
30123211000001108,DOXYCYCLINE 100MG CAPSULES,30123211000001108,AMP,0501030I0AAABAB,Doxycycline
37896911000001104,DOXYCYCLINE 100MG CAPSULES,37896911000001104,AMP,0501030I0AAABAB,Doxycycline
38877111000001104,DOXYCYCLINE 100MG CAPSULES,38877111000001104,AMP,0501030I0AAABAB,Doxycycline
39710311000001104,DOXYCYCLINE 100MG DISPERSIBLE TABLETS SUGAR FREE,39710311000001104,VMP,0501030I0AAAEAE,Doxycycline
421341000,DOXYCYCLINE 100MG TABLETS,421341000,VMP,0501030I0AAALAL,Doxycycline
38250911000001104,DOXYCYCLINE 100MG TABLETS,38250911000001104,AMP,0501030I0AAALAL,Doxycycline
32876211000001100,DOXYCYCLINE 100MG/5ML ORAL SUSPENSION,32876211000001100,VMP,0501030I0AAAKAK,Doxycycline
32874411000001104,DOXYCYCLINE 100MG/5ML ORAL SUSPENSION,32874411000001104,AMP,0501030I0AAAKAK,Doxycycline
36564611000001104,DOXYCYCLINE 40MG MODIFIED-RELEASE CAPSULES,36564611000001104,VMP,0501030Z0AAAAAA,Doxycycline
324070004,DOXYCYCLINE 50MG CAPSULES,324070004,VMP,0501030I0AAAAAA,Doxycycline
2847611000001101,DOXYCYCLINE 50MG CAPSULES,2847611000001101,AMP,0501030I0AAAAAA,Doxycycline
2847811000001102,DOXYCYCLINE 50MG CAPSULES,2847811000001102,AMP,0501030I0AAAAAA,Doxycycline
2848011000001109,DOXYCYCLINE 50MG CAPSULES,2848011000001109,AMP,0501030I0AAAAAA,Doxycycline
2848411000001100,DOXYCYCLINE 50MG CAPSULES,2848411000001100,AMP,0501030I0AAAAAA,Doxycycline
2848611000001102,DOXYCYCLINE 50MG CAPSULES,2848611000001102,AMP,0501030I0AAAAAA,Doxycycline
2849111000001103,DOXYCYCLINE 50MG CAPSULES,2849111000001103,AMP,0501030I0AAAAAA,Doxycycline
2849911000001100,DOXYCYCLINE 50MG CAPSULES,2849911000001100,AMP,0501030I0AAAAAA,Doxycycline
7432211000001109,DOXYCYCLINE 50MG CAPSULES,7432211000001109,AMP,0501030I0AAAAAA,Doxycycline
10405011000001108,DOXYCYCLINE 50MG CAPSULES,10405011000001108,AMP,0501030I0AAAAAA,Doxycycline
11403911000001104,DOXYCYCLINE 50MG CAPSULES,11403911000001104,AMP,0501030I0AAAAAA,Doxycycline
14201611000001100,DOXYCYCLINE 50MG CAPSULES,14201611000001100,AMP,0501030I0AAAAAA,Doxycycline
17894611000001104,DOXYCYCLINE 50MG CAPSULES,17894611000001104,AMP,0501030I0AAAAAA,Doxycycline
21933211000001100,DOXYCYCLINE 50MG CAPSULES,21933211000001100,AMP,0501030I0AAAAAA,Doxycycline
23881111000001104,DOXYCYCLINE 50MG CAPSULES,23881111000001104,AMP,0501030I0AAAAAA,Doxycycline
29836111000001100,DOXYCYCLINE 50MG CAPSULES,29836111000001100,AMP,0501030I0AAAAAA,Doxycycline
37071111000001104,DOXYCYCLINE 50MG CAPSULES,37071111000001104,AMP,0501030I0AAAAAA,Doxycycline
37897811000001104,DOXYCYCLINE 50MG CAPSULES,37897811000001104,AMP,0501030I0AAAAAA,Doxycycline
38877411000001104,DOXYCYCLINE 50MG CAPSULES,38877411000001104,AMP,0501030I0AAAAAA,Doxycycline
8485211000001101,DOXYCYCLINE 50MG/5ML ORAL SOLUTION,8485211000001101,VMP,0501030I0AAAHAH,Doxycycline
8458111000001109,DOXYCYCLINE 50MG/5ML ORAL SOLUTION,8458111000001109,AMP,0501030I0AAAHAH,Doxycycline
8485311000001109,DOXYCYCLINE 50MG/5ML ORAL SUSPENSION,8485311000001109,VMP,0501030I0AAAHAH,Doxycycline
8459211000001108,DOXYCYCLINE 50MG/5ML ORAL SUSPENSION,8459211000001108,AMP,0501030I0AAAHAH,Doxycycline
2853411000001108,DOXYLAR 100MG CAPSULES,2853411000001108,AMP,0501030I0BCAAAB,Doxycycline
2849311000001101,DOXYLAR 50MG CAPSULES,2849311000001101,AMP,0501030I0BCABAA,Doxycycline
15656211000001108,EFRACEA 40MG MODIFIED-RELEASE CAPSULES,15656211000001108,AMP,0501030Z0BBAAAA,Doxycycline
2854011000001102,VIBRAMYCIN 100MG CAPSULES,2854011000001102,AMP,0501030I0BEABAB,Doxycycline
2849511000001107,VIBRAMYCIN 50 CAPSULES,2849511000001107,AMP,0501030I0BEAAAA,Doxycycline
2849711000001102,VIBRAMYCIN ACNE PACK 50MG CAPSULES,2849711000001102,AMP,0501030I0BEAEAA,Doxycycline
2847211000001103,VIBRAMYCIN-D 100MG DISPERSIBLE TABLETS,2847211000001103,AMP,0501030I0BEADAE,Doxycycline
2853611000001106,VIBROX 100MG CAPSULES,2853611000001106,AMP,0501030I0BLAAAB,Doxycycline
23881111000001102,Doxycycline 50mg capsules,23881111000001102,AMP,0501030I0AAAAAA,Doxycycline
37897811000001106,Doxycycline 50mg capsules,37897811000001106,AMP,0501030I0AAAAAA,Doxycycline
38877411000001105,Doxycycline 50mg capsules,38877411000001105,AMP,0501030I0AAAAAA,Doxycycline
17894611000001103,Doxycycline 50mg capsules,17894611000001103,AMP,0501030I0AAAAAA,Doxycycline
10405211000001103,Doxycycline 100mg capsules,10405211000001103,AMP,0501030I0AAABAB,Doxycycline
23880711000001109,Doxycycline 100mg capsules,23880711000001109,AMP,0501030I0AAABAB,Doxycycline
14161611000001103,Doxycycline 100mg capsules,14161611000001103,AMP,0501030I0AAABAB,Doxycycline
30123211000001107,Doxycycline 100mg capsules,30123211000001107,AMP,0501030I0AAABAB,Doxycycline
38877111000001100,Doxycycline 100mg capsules,38877111000001100,AMP,0501030I0AAABAB,Doxycycline
21933411000001101,Doxycycline 100mg capsules,21933411000001101,AMP,0501030I0AAABAB,Doxycycline
32876211000001101,Doxycycline 100mg/5ml oral suspension,32876211000001101,VMP,0501030I0AAAKAK,Doxycycline
32874411000001105,Doxycycline 100mg/5ml oral suspension,32874411000001105,AMP,0501030I0AAAKAK,Doxycycline
38250911000001106,Doxycycline 100mg tablets,38250911000001106,AMP,0501030I0AAALAL,Doxycycline
15656211000001107,Efracea 40mg modified-release capsules,15656211000001107,AMP,0501030Z0BBAAAA,Doxycycline
36691911000001104,ERTAPENEM 1G POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,36691911000001104,AMP,0501022B0AAAAAA,Ertapenem
38564211000001104,ERTAPENEM 1G POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,38564211000001104,AMP,0501022B0AAAAAA,Ertapenem
4792411000001101,ERTAPENEM 1G POWDER FOR SOLUTION FOR INFUSION VIALS,4792411000001101,VMP,0501022B0AAAAAA,Ertapenem
4779811000001104,INVANZ 1G POWDER FOR SOLUTION FOR INFUSION VIALS,4779811000001104,AMP,0501022B0BBAAAA,Ertapenem
36691911000001100,Ertapenem 1g powder for concentrate for solution for infusion vials,36691911000001100,AMP,0501022B0AAAAAA,Ertapenem
38564211000001105,Ertapenem 1g powder for concentrate for solution for infusion vials,38564211000001105,AMP,0501022B0AAAAAA,Ertapenem
759811000001108,ERYMAX 250MG GASTRO-RESISTANT CAPSULES,759811000001108,AMP,0501050C0BCAAAK,Erythromycin
274611000001103,ERYTHROCIN 250 TABLETS,274611000001103,AMP,0501050N0BBAAAA,Erythromycin
30611000001101,ERYTHROCIN 500 TABLETS,30611000001101,AMP,0501050N0BBABAB,Erythromycin
4693611000001103,ERYTHROCIN IV LACTOBIONATE 1G POWDER FOR SOLUTION FOR INFUSION VIALS,4693611000001103,AMP,0501050K0BBAAAA,Erythromycin
17628011000001100,ERYTHROLAR 250MG TABLETS,17628011000001100,AMP,0501050N0BCAAAA,Erythromycin
17627611000001108,ERYTHROLAR 500MG TABLETS,17627611000001108,AMP,0501050N0BCABAB,Erythromycin
324215006,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,324215006,VMP,0501050K0AAAAAA,Erythromycin
4692411000001105,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,4692411000001105,AMP,0501050K0AAAAAA,Erythromycin
4693011000001105,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,4693011000001105,AMP,0501050K0AAAAAA,Erythromycin
4693311000001108,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,4693311000001108,AMP,0501050K0AAAAAA,Erythromycin
29948711000001108,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,29948711000001108,AMP,0501050K0AAAAAA,Erythromycin
33737411000001108,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,33737411000001108,AMP,0501050K0AAAAAA,Erythromycin
36542711000001104,ERYTHROMYCIN 1G POWDER FOR SOLUTION FOR INFUSION VIALS,36542711000001104,AMP,0501050K0AAAAAA,Erythromycin
36064711000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,36064711000001104,VMP,0501050C0AAAKAK,Erythromycin
258211000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,258211000001108,AMP,0501050C0AAAKAK,Erythromycin
482311000001107,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,482311000001107,AMP,0501050C0AAAKAK,Erythromycin
9563611000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,9563611000001104,AMP,0501050C0AAAKAK,Erythromycin
10139811000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,10139811000001104,AMP,0501050C0AAAKAK,Erythromycin
10406211000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,10406211000001108,AMP,0501050C0AAAKAK,Erythromycin
20962611000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT CAPSULES,20962611000001108,AMP,0501050C0AAAKAK,Erythromycin
324178009,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,324178009,VMP,0501050C0AAABAB,Erythromycin
766711000001101,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,766711000001101,AMP,0501050C0AAABAB,Erythromycin
89511000001103,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,89511000001103,AMP,0501050C0AAABAB,Erythromycin
689511000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,689511000001108,AMP,0501050C0AAABAB,Erythromycin
919211000001106,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,919211000001106,AMP,0501050C0AAABAB,Erythromycin
126311000001101,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,126311000001101,AMP,0501050C0AAABAB,Erythromycin
654811000001103,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,654811000001103,AMP,0501050C0AAABAB,Erythromycin
687011000001109,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,687011000001109,AMP,0501050C0AAABAB,Erythromycin
789411000001103,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,789411000001103,AMP,0501050C0AAABAB,Erythromycin
7211000001107,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,7211000001107,AMP,0501050C0AAABAB,Erythromycin
4330011000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,4330011000001104,AMP,0501050C0AAABAB,Erythromycin
9795911000001100,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,9795911000001100,AMP,0501050C0AAABAB,Erythromycin
10406411000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,10406411000001108,AMP,0501050C0AAABAB,Erythromycin
11020911000001106,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,11020911000001106,AMP,0501050C0AAABAB,Erythromycin
17198711000001106,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,17198711000001106,AMP,0501050C0AAABAB,Erythromycin
17903711000001100,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,17903711000001100,AMP,0501050C0AAABAB,Erythromycin
18281911000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,18281911000001104,AMP,0501050C0AAABAB,Erythromycin
19191611000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,19191611000001104,AMP,0501050C0AAABAB,Erythromycin
19733011000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,19733011000001108,AMP,0501050C0AAABAB,Erythromycin
21976211000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,21976211000001108,AMP,0501050C0AAABAB,Erythromycin
23903911000001108,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,23903911000001108,AMP,0501050C0AAABAB,Erythromycin
24389111000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,24389111000001104,AMP,0501050C0AAABAB,Erythromycin
29856311000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,29856311000001104,AMP,0501050C0AAABAB,Erythromycin
30825911000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,30825911000001104,AMP,0501050C0AAABAB,Erythromycin
32800711000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,32800711000001104,AMP,0501050C0AAABAB,Erythromycin
35996611000001100,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,35996611000001100,AMP,0501050C0AAABAB,Erythromycin
38073211000001104,ERYTHROMYCIN 250MG GASTRO-RESISTANT TABLETS,38073211000001104,AMP,0501050C0AAABAB,Erythromycin
