"","dmd","name","bnf_code","type"
"477",35798411000001104,"Ceftazidime 3g powder for solution for injection vials 10 vial","0501021H0AAAHAH","VMPP"
"478",4375411000001103,"Ceftazidime 3g powder for solution for injection vials 1 vial","0501021H0AAAHAH","VMPP"
"479",4373711000001108,"Ceftazidime 500mg powder for solution for injection vials 1 vial","0501021H0AAAAAA","VMPP"
"480",24447211000001104,"Ceftriaxone 1g powder for solution for injection vials 10 vial","0501021G0AAACAC","VMPP"
"481",3977411000001104,"Ceftriaxone 1g powder for solution for injection vials 1 vial","0501021G0AAACAC","VMPP"
"482",3977711000001105,"Ceftriaxone 1g powder for solution for injection vials 25 vial","0501021G0AAACAC","VMPP"
"483",3977611000001101,"Ceftriaxone 1g powder for solution for injection vials 5 vial","0501021G0AAACAC","VMPP"
"484",4404411000001103,"Ceftriaxone 250mg powder for solution for injection vials 1 vial","0501021G0AAABAB","VMPP"
"485",24447411000001104,"Ceftriaxone 2g powder for solution for injection vials 10 vial","0501021G0AAADAD","VMPP"
"486",4405511000001103,"Ceftriaxone 2g powder for solution for injection vials 1 vial","0501021G0AAADAD","VMPP"
"487",1079411000001105,"Cefuroxime 125mg/5ml oral suspension 70 ml","0501021K0AAACAC","VMPP"
"488",3252811000001104,"Cefuroxime 125mg granules sachets 14 sachet","0501021K0AAADAD","VMPP"
"489",1126011000001104,"Cefuroxime 125mg tablets 14 tablet","0501021K0AAAAAA","VMPP"
"490",4844211000001100,"Cefuroxime 125mg tablets 50 tablet","0501021K0AAAAAA","VMPP"
"491",11618311000001108,"Cefuroxime 1.5g powder for solution for injection vials 10 vial","0501021J0AAACAC","VMPP"
"492",4530211000001106,"Cefuroxime 1.5g powder for solution for injection vials 1 vial","0501021J0AAACAC","VMPP"
"493",18755411000001100,"Cefuroxime 250mg powder for solution for injection vials 10 vial","0501021J0AAAAAA","VMPP"
"494",4739711000001105,"Cefuroxime 250mg powder for solution for injection vials 1 vial","0501021J0AAAAAA","VMPP"
"495",4739911000001107,"Cefuroxime 250mg powder for solution for injection vials 5 vial","0501021J0AAAAAA","VMPP"
"496",18059211000001100,"Cefuroxime 250mg tablets 12 tablet","0501021K0AAABAB","VMPP"
"497",1160211000001102,"Cefuroxime 250mg tablets 14 tablet","0501021K0AAABAB","VMPP"
"498",954211000001103,"Cefuroxime 250mg tablets 50 tablet","0501021K0AAABAB","VMPP"
"499",14768011000001108,"Cefuroxime 250mg tablets 8 tablet","0501021K0AAABAB","VMPP"
"500",4844411000001101,"Cefuroxime 750mg powder for solution for injection vials 100 vial","0501021J0AAABAB","VMPP"
"501",11618111000001108,"Cefuroxime 750mg powder for solution for injection vials 10 vial","0501021J0AAABAB","VMPP"
"502",3938811000001100,"Cefuroxime 750mg powder for solution for injection vials 1 vial","0501021J0AAABAB","VMPP"
"503",3938911000001105,"Cefuroxime 750mg powder for solution for injection vials 5 vial","0501021J0AAABAB","VMPP"
"504",1177211000001105,"Ciprofloxacin 100mg/50ml solution for infusion bottles 1 bottle","0501120L0AAABAB","VMPP"
"505",9412611000001108,"Ciprofloxacin 100mg/50ml solution for infusion bottles 5 bottle","0501120L0AAABAB","VMPP"
"506",10889311000001104,"Ciprofloxacin 100mg/50ml solution for infusion vials 1 vial","0501120L0AABQBQ","VMPP"
"507",11974811000001104,"Ciprofloxacin 100mg/5ml oral suspension 1 ml","0501120L0AAAPAP","VMPP"
"508",1037211000001102,"Ciprofloxacin 100mg tablets 10 tablet","0501120L0AAAGAG","VMPP"
"509",39839711000001104,"Ciprofloxacin 100mg tablets 20 tablet","0501120L0AAAGAG","VMPP"
"510",1171111000001106,"Ciprofloxacin 100mg tablets 6 tablet","0501120L0AAAGAG","VMPP"
"511",11975411000001100,"Ciprofloxacin 125mg/5ml oral suspension 1 ml","0501120L0AAATAT","VMPP"
"512",11975711000001106,"Ciprofloxacin 150mg/5ml oral suspension 1 ml","0501120L0AABIBI","VMPP"
"513",11976311000001102,"Ciprofloxacin 165mg/5ml oral suspension 1 ml","0501120L0AABJBJ","VMPP"
"514",11977311000001104,"Ciprofloxacin 170mg/5ml oral suspension 1 ml","0501120L0AAAXAX","VMPP"
"515",11978511000001108,"Ciprofloxacin 175mg/5ml oral suspension 1 ml","0501120L0AABCBC","VMPP"
"516",11761211000001104,"Ciprofloxacin 200mg/100ml infusion bags 10 bag","0501120L0AABEBE","VMPP"
"517",1263211000001109,"Ciprofloxacin 200mg/100ml infusion bags 1 bag","0501120L0AABEBE","VMPP"
"518",35515711000001104,"Ciprofloxacin 200mg/100ml infusion bags 5 bag","0501120L0AABEBE","VMPP"
"519",22981911000001104,"Ciprofloxacin 200mg/100ml solution for infusion bottles 10 bottle","0501120L0AAADAD","VMPP"
"520",38139311000001104,"Ciprofloxacin 200mg/100ml solution for infusion bottles 1 bottle","0501120L0AAADAD","VMPP"
"521",8951311000001102,"Ciprofloxacin 200mg/100ml solution for infusion bottles 5 bottle","0501120L0AAADAD","VMPP"
"522",10889611000001108,"Ciprofloxacin 200mg/100ml solution for infusion vials 1 vial","0501120L0AABRBR","VMPP"
"523",11979111000001108,"Ciprofloxacin 20mg/5ml oral suspension 1 ml","0501120L0AABKBK","VMPP"
"524",3492411000001105,"Ciprofloxacin 250mg/5ml oral suspension 100 ml","0501120L0AABGBG","VMPP"
"525",23930711000001108,"Ciprofloxacin 250mg/5ml oral suspension 30 ml","0501120L0AABGBG","VMPP"
"526",942111000001103,"Ciprofloxacin 250mg tablets 100 tablet","0501120L0AAAAAA","VMPP"
"527",1072811000001102,"Ciprofloxacin 250mg tablets 10 tablet","0501120L0AAAAAA","VMPP"
"528",1037811000001101,"Ciprofloxacin 250mg tablets 20 tablet","0501120L0AAAAAA","VMPP"
"529",11980111000001108,"Ciprofloxacin 375mg/5ml oral suspension 1 ml","0501120L0AABBBB","VMPP"
"530",11761611000001102,"Ciprofloxacin 400mg/200ml infusion bags 10 bag","0501120L0AABFBF","VMPP"
"531",32775611000001104,"Ciprofloxacin 400mg/200ml infusion bags 15 bag","0501120L0AABFBF","VMPP"
"532",1081311000001108,"Ciprofloxacin 400mg/200ml infusion bags 1 bag","0501120L0AABFBF","VMPP"
"533",35516011000001104,"Ciprofloxacin 400mg/200ml infusion bags 5 bag","0501120L0AABFBF","VMPP"
"534",35011811000001104,"Ciprofloxacin 400mg/200ml solution for infusion bottles 10 bottle","0501120L0AAAYAY","VMPP"
"535",34611611000001104,"Ciprofloxacin 400mg/200ml solution for infusion bottles 1 bottle","0501120L0AAAYAY","VMPP"
"536",8953911000001100,"Ciprofloxacin 400mg/200ml solution for infusion bottles 5 bottle","0501120L0AAAYAY","VMPP"
"537",10889911000001102,"Ciprofloxacin 400mg/200ml solution for infusion vials 1 vial","0501120L0AABSBS","VMPP"
"538",11980711000001108,"Ciprofloxacin 40mg/5ml oral suspension 1 ml","0501120L0AAANAN","VMPP"
"539",11971211000001102,"Ciprofloxacin 45mg/5ml oral suspension 1 ml","0501120L0AABHBH","VMPP"
"540",11971711000001108,"Ciprofloxacin 500mg/5ml oral suspension 1 ml","0501120L0AAAQAQ","VMPP"
"541",1105011000001102,"Ciprofloxacin 500mg tablets 100 tablet","0501120L0AAAFAF","VMPP"
"542",1308211000001109,"Ciprofloxacin 500mg tablets 10 tablet","0501120L0AAAFAF","VMPP"
"543",1238211000001109,"Ciprofloxacin 500mg tablets 20 tablet","0501120L0AAAFAF","VMPP"
"544",11972511000001108,"Ciprofloxacin 50mg/5ml oral suspension 1 ml","0501120L0AAAUAU","VMPP"
"545",11973111000001108,"Ciprofloxacin 60mg/5ml oral suspension 1 ml","0501120L0AAAWAW","VMPP"
"546",1060411000001107,"Ciprofloxacin 750mg tablets 100 tablet","0501120L0AAAJAJ","VMPP"
"547",1307611000001107,"Ciprofloxacin 750mg tablets 10 tablet","0501120L0AAAJAJ","VMPP"
"548",27841111000001104,"Ciprofloxacin 750mg tablets 20 tablet","0501120L0AAAJAJ","VMPP"
"549",11973811000001102,"Ciprofloxacin 75mg/5ml oral suspension 1 ml","0501120L0AAAVAV","VMPP"
"550",11974211000001100,"Ciprofloxacin 80mg/5ml oral suspension 1 ml","0501120L0AABDBD","VMPP"
"551",1002711000001101,"Co-amoxiclav 1000mg/200mg powder for solution for injection vials 10 vial","0501013K0AAAFAF","VMPP"
"552",7320011000001105,"Co-amoxiclav 125mg/31mg/5ml oral suspension 100 ml","0501013K0AAAHAH","VMPP"
"553",1019711000001109,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free 100 ml","0501013K0AAADAD","VMPP"
"554",1069211000001101,"Co-amoxiclav 250mg/125mg dispersible tablets sugar free 21 tablet","0501013K0AAABAB","VMPP"
"555",1105611000001109,"Co-amoxiclav 250mg/125mg tablets 100 tablet","0501013K0AAAAAA","VMPP"
"556",1077611000001103,"Co-amoxiclav 250mg/125mg tablets 21 tablet","0501013K0AAAAAA","VMPP"
"557",7320311000001108,"Co-amoxiclav 250mg/62mg/5ml oral suspension 100 ml","0501013K0AAAIAI","VMPP"
"558",960711000001107,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free 100 ml","0501013K0AAAGAG","VMPP"
"559",36493011000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free 70 ml","0501013K0AAAGAG","VMPP"
"560",1298411000001100,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free 35 ml","0501013K0AAAKAK","VMPP"
"561",1030511000001103,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free 70 ml","0501013K0AAAKAK","VMPP"
"562",1205611000001106,"Co-amoxiclav 500mg/100mg powder for solution for injection vials 10 vial","0501013K0AAAEAE","VMPP"
"563",10823211000001102,"Co-amoxiclav 500mg/125mg tablets 100 tablet","0501013K0AAAJAJ","VMPP"
"564",5336511000001104,"Co-amoxiclav 500mg/125mg tablets 12 tablet","0501013K0AAAJAJ","VMPP"
"565",1247311000001103,"Co-amoxiclav 500mg/125mg tablets 21 tablet","0501013K0AAAJAJ","VMPP"
"566",21717311000001100,"Co-amoxiclav 500mg/125mg tablets 24 tablet","0501013K0AAAJAJ","VMPP"
"567",27959811000001104,"Co-amoxiclav 875mg/125mg tablets 14 tablet","0501013K0AAANAN","VMPP"
"568",3852611000001106,"Generic Mictral granules 7g sachets 9 sachet","0501120N0AAACAC","VMPP"
"569",32507211000001104,"Levofloxacin 100mg/ml nebuliser liquid ampoules 56 ampoule","0501120X0AAAFAF","VMPP"
"570",39849511000001104,"Levofloxacin 100mg/ml nebuliser liquid ampoules 8 ampoule","0501120X0AAAFAF","VMPP"
"571",3077211000001106,"Levofloxacin 250mg tablets 10 tablet","0501120X0AAABAB","VMPP"
"572",3077111000001100,"Levofloxacin 250mg tablets 5 tablet","0501120X0AAABAB","VMPP"
"573",35831911000001100,"Levofloxacin 500mg/100ml infusion bags 10 bag","0501120X0AAADAD","VMPP"
"574",38236411000001104,"Levofloxacin 500mg/100ml infusion bags 1 bag","0501120X0AAADAD","VMPP"
"575",21660511000001100,"Levofloxacin 500mg/100ml infusion bags 20 bag","0501120X0AAADAD","VMPP"
"576",19447311000001104,"Levofloxacin 500mg/100ml infusion bags 5 bag","0501120X0AAADAD","VMPP"
"577",22985211000001104,"Levofloxacin 500mg/100ml solution for infusion bottles 10 bottle","0501120X0AAAEAE","VMPP"
"578",34611811000001104,"Levofloxacin 500mg/100ml solution for infusion bottles 1 bottle","0501120X0AAAEAE","VMPP"
"579",4602811000001109,"Levofloxacin 500mg/100ml solution for infusion vials 1 vial","0501120X0AAACAC","VMPP"
"580",19358911000001100,"Levofloxacin 500mg/100ml solution for infusion vials 5 vial","0501120X0AAACAC","VMPP"
"581",3078111000001104,"Levofloxacin 500mg tablets 10 tablet","0501120X0AAAAAA","VMPP"
"582",3078011000001100,"Levofloxacin 500mg tablets 5 tablet","0501120X0AAAAAA","VMPP"
"583",10496211000001108,"Moxifloxacin 400mg/250ml infusion bags 1 bag","0501120Y0AAACAC","VMPP"
"584",27047411000001104,"Moxifloxacin 400mg/250ml solution for infusion bottles 10 bottle","0501120Y0AAABAB","VMPP"
"585",16751711000001100,"Moxifloxacin 400mg/250ml solution for infusion bottles 1 bottle","0501120Y0AAABAB","VMPP"
"586",16751811000001108,"Moxifloxacin 400mg/250ml solution for infusion bottles 5 bottle","0501120Y0AAABAB","VMPP"
"587",35992211000001104,"Moxifloxacin 400mg/5ml oral solution 1 ml","0501120Y0AAADAD","VMPP"
"588",4360611000001100,"Moxifloxacin 400mg tablets 5 tablet","0501120Y0AAAAAA","VMPP"
"589",4059511000001102,"Nalidixic acid 300mg/5ml oral suspension 150 ml","0501120N0AAAAAA","VMPP"
"590",4058611000001107,"Nalidixic acid 300mg/5ml oral suspension sugar free 120 ml","0501120N0AAAFAF","VMPP"
"591",3683411000001104,"Nalidixic acid 500mg tablets 56 tablet","0501120N0AAABAB","VMPP"
"592",1149411000001104,"Norfloxacin 400mg tablets 14 tablet","0501120Q0AAAAAA","VMPP"
"593",35549711000001104,"Norfloxacin 400mg tablets 1 tablet","0501120Q0AAAAAA","VMPP"
"594",1043511000001108,"Norfloxacin 400mg tablets 6 tablet","0501120Q0AAAAAA","VMPP"
"595",10927011000001108,"Norfloxacin 400mg tablets 7 tablet","0501120Q0AAAAAA","VMPP"
"596",12896911000001104,"Ofloxacin 100mg/5ml oral solution 1 ml","0501120P0AAADAD","VMPP"
"597",12896011000001104,"Ofloxacin 100mg/5ml oral suspension 1 ml","0501120P0AAADAD","VMPP"
"598",4414911000001108,"Ofloxacin 200mg/100ml solution for infusion bottles 1 bottle","0501120P0AAACAC","VMPP"
"599",1221811000001102,"Ofloxacin 200mg tablets 100 tablet","0501120P0AAAAAA","VMPP"
"600",1241711000001108,"Ofloxacin 200mg tablets 10 tablet","0501120P0AAAAAA","VMPP"
"601",1111311000001104,"Ofloxacin 200mg tablets 20 tablet","0501120P0AAAAAA","VMPP"
"602",12898311000001100,"Ofloxacin 250mg/5ml oral solution 1 ml","0501120P0AAAEAE","VMPP"
"603",12897711000001104,"Ofloxacin 250mg/5ml oral suspension 1 ml","0501120P0AAAEAE","VMPP"
"604",1143611000001103,"Ofloxacin 400mg tablets 10 tablet","0501120P0AAABAB","VMPP"
"605",1246711000001102,"Ofloxacin 400mg tablets 50 tablet","0501120P0AAABAB","VMPP"
"606",1305211000001102,"Ofloxacin 400mg tablets 5 tablet","0501120P0AAABAB","VMPP"
"607",1478011000001100,"Augmentin 125/31 SF oral suspension (GlaxoSmithKline UK Ltd) 100 ml","0501013K0BBAJAD","AMPP"
"608",1473811000001101,"Augmentin 250/62 SF oral suspension (GlaxoSmithKline UK Ltd) 100 ml","0501013K0BBAKAG","AMPP"
"609",1474311000001107,"Augmentin 375mg tablets (GlaxoSmithKline UK Ltd) 21 tablet","0501013K0BBAAAA","AMPP"
"610",1482611000001102,"Augmentin 625mg tablets (GlaxoSmithKline UK Ltd) 21 tablet","0501013K0BBALAJ","AMPP"
"611",1468211000001100,"Augmentin-Duo 400/57 oral suspension (GlaxoSmithKline UK Ltd) 35 ml","0501013K0BBAMAK","AMPP"
"612",1468411000001101,"Augmentin-Duo 400/57 oral suspension (GlaxoSmithKline UK Ltd) 70 ml","0501013K0BBAMAK","AMPP"
"613",16752011000001104,"Avelox 400mg/250ml solution for infusion bottles (Bayer Plc) 1 bottle","0501120Y0BBABAB","AMPP"
"614",16752111000001106,"Avelox 400mg/250ml solution for infusion bottles (Bayer Plc) 5 bottle","0501120Y0BBABAB","AMPP"
"615",4360811000001101,"Avelox 400mg tablets (Bayer Plc) 5 tablet","0501120Y0BBAAAA","AMPP"
"616",10496411000001106,"Avelox I.V. 400mg/250ml infusion bags (Imported (United States)) 1 bag","0501120Y0BBACAC","AMPP"
"617",9706111000001108,"Cefadroxil 500mg capsules (A A H Pharmaceuticals Ltd) 20 capsule 2 x 10 capsules","0501021B0AAAAAA","AMPP"
"618",19712611000001104,"Cefadroxil 500mg capsules (DE Pharmaceuticals) 20 capsule","0501021B0AAAAAA","AMPP"
"619",38825111000001104,"Cefadroxil 500mg capsules (Medihealth (Northern) Ltd) 20 capsule","0501021B0AAAAAA","AMPP"
"620",17851811000001108,"Cefadroxil 500mg capsules (Phoenix Healthcare Distribution Ltd) 20 capsule","0501021B0AAAAAA","AMPP"
"621",9298711000001102,"Cefadroxil 500mg capsules (Sandoz Ltd) 20 capsule 2 x 10 capsules","0501021B0AAAAAA","AMPP"
"622",15073311000001104,"Cefadroxil 500mg capsules (Sigma Pharmaceuticals Plc) 20 capsule","0501021B0AAAAAA","AMPP"
"623",1560811000001106,"Cefalexin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd) 100 ml","0501021L0AAACAC","AMPP"
"624",1562811000001107,"Cefalexin 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) 100 ml","0501021L0AAACAC","AMPP"
"625",22631811000001100,"Cefalexin 125mg/5ml oral suspension (DE Pharmaceuticals) 100 ml","0501021L0AAACAC","AMPP"
"626",37511011000001104,"Cefalexin 125mg/5ml oral suspension (Flynn Pharma Ltd) 100 ml","0501021L0AAACAC","AMPP"
"627",38825811000001104,"Cefalexin 125mg/5ml oral suspension (Medihealth (Northern) Ltd) 100 ml","0501021L0AAACAC","AMPP"
"628",18086411000001104,"Cefalexin 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd) 100 ml","0501021L0AAACAC","AMPP"
"629",15074011000001100,"Cefalexin 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc) 100 ml","0501021L0AAACAC","AMPP"
"630",35210811000001104,"Cefalexin 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 100 ml","0501021L0AAANAN","AMPP"
"631",19188311000001104,"Cefalexin 125mg/5ml oral suspension sugar free (Milpharm Ltd) 100 ml","0501021L0AAANAN","AMPP"
"632",1562411000001105,"Cefalexin 125mg/5ml oral suspension (Viatris UK Healthcare Ltd) 100 ml","0501021L0AAACAC","AMPP"
"633",1544011000001100,"Cefalexin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd) 100 ml","0501021L0AAADAD","AMPP"
"634",1556011000001107,"Cefalexin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) 100 ml","0501021L0AAADAD","AMPP"
"635",30136311000001104,"Cefalexin 250mg/5ml oral suspension (DE Pharmaceuticals) 100 ml","0501021L0AAADAD","AMPP"
"636",37510811000001104,"Cefalexin 250mg/5ml oral suspension (Flynn Pharma Ltd) 100 ml","0501021L0AAADAD","AMPP"
"637",38828011000001104,"Cefalexin 250mg/5ml oral suspension (Medihealth (Northern) Ltd) 100 ml","0501021L0AAADAD","AMPP"
"638",35211011000001100,"Cefalexin 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 100 ml","0501021L0AAAPAP","AMPP"
"639",19188611000001108,"Cefalexin 250mg/5ml oral suspension sugar free (Milpharm Ltd) 100 ml","0501021L0AAAPAP","AMPP"
"640",1541611000001105,"Cefalexin 250mg capsules (A A H Pharmaceuticals Ltd) 28 capsule","0501021L0AAAAAA","AMPP"
"641",1545611000001108,"Cefalexin 250mg capsules (Alliance Healthcare (Distribution) Ltd) 28 capsule","0501021L0AAAAAA","AMPP"
"642",22631311000001108,"Cefalexin 250mg capsules (DE Pharmaceuticals) 28 capsule","0501021L0AAAAAA","AMPP"
"643",37509811000001104,"Cefalexin 250mg capsules (Flynn Pharma Ltd) 28 capsule 2 x 14 capsules","0501021L0AAAAAA","AMPP"
"644",38826111000001104,"Cefalexin 250mg capsules (Medihealth (Northern) Ltd) 28 capsule","0501021L0AAAAAA","AMPP"
"645",19187911000001104,"Cefalexin 250mg capsules (Milpharm Ltd) 28 capsule","0501021L0AAAAAA","AMPP"
"646",17852011000001108,"Cefalexin 250mg capsules (Phoenix Healthcare Distribution Ltd) 28 capsule","0501021L0AAAAAA","AMPP"
"647",29782411000001104,"Cefalexin 250mg capsules (Sigma Pharmaceuticals Plc) 28 capsule","0501021L0AAAAAA","AMPP"
"648",1573311000001103,"Cefalexin 250mg tablets (A A H Pharmaceuticals Ltd) 28 tablet","0501021L0AAAGAG","AMPP"
"649",1577111000001108,"Cefalexin 250mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets","0501021L0AAAGAG","AMPP"
"650",37510611000001104,"Cefalexin 250mg tablets (Flynn Pharma Ltd) 28 tablet 2 x 14 tablets","0501021L0AAAGAG","AMPP"
"651",39845711000001104,"Cefalexin 250mg tablets (Medihealth (Northern) Ltd) 28 tablet","0501021L0AAAGAG","AMPP"
"652",17852411000001100,"Cefalexin 250mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet","0501021L0AAAGAG","AMPP"
"653",15052611000001102,"Cefalexin 250mg tablets (Sigma Pharmaceuticals Plc) 28 tablet","0501021L0AAAGAG","AMPP"
"654",1574311000001101,"Cefalexin 250mg tablets (Viatris UK Healthcare Ltd) 28 tablet","0501021L0AAAGAG","AMPP"
"655",1570311000001109,"Cefalexin 500mg capsules (A A H Pharmaceuticals Ltd) 21 capsule","0501021L0AAABAB","AMPP"
"656",1572611000001103,"Cefalexin 500mg capsules (Alliance Healthcare (Distribution) Ltd) 21 capsule","0501021L0AAABAB","AMPP"
"657",22631611000001104,"Cefalexin 500mg capsules (DE Pharmaceuticals) 21 capsule","0501021L0AAABAB","AMPP"
"658",37510211000001104,"Cefalexin 500mg capsules (Flynn Pharma Ltd) 21 capsule 3 x 7 capsules","0501021L0AAABAB","AMPP"
"659",38826711000001104,"Cefalexin 500mg capsules (Medihealth (Northern) Ltd) 21 capsule","0501021L0AAABAB","AMPP"
"660",19188111000001100,"Cefalexin 500mg capsules (Milpharm Ltd) 21 capsule","0501021L0AAABAB","AMPP"
"661",17852211000001104,"Cefalexin 500mg capsules (Phoenix Healthcare Distribution Ltd) 21 capsule","0501021L0AAABAB","AMPP"
"662",29782811000001100,"Cefalexin 500mg capsules (Sigma Pharmaceuticals Plc) 21 capsule","0501021L0AAABAB","AMPP"
"663",1580511000001106,"Cefalexin 500mg tablets (A A H Pharmaceuticals Ltd) 21 tablet","0501021L0AAAHAH","AMPP"
"664",1584111000001106,"Cefalexin 500mg tablets (Alliance Healthcare (Distribution) Ltd) 21 tablet","0501021L0AAAHAH","AMPP"
"665",22632211000001108,"Cefalexin 500mg tablets (DE Pharmaceuticals) 21 tablet","0501021L0AAAHAH","AMPP"
"666",37510411000001104,"Cefalexin 500mg tablets (Flynn Pharma Ltd) 21 tablet 3 x 7 tablets","0501021L0AAAHAH","AMPP"
"667",38825211000001104,"Cefalexin 500mg tablets (Medihealth (Northern) Ltd) 21 tablet","0501021L0AAAHAH","AMPP"
"668",17852611000001102,"Cefalexin 500mg tablets (Phoenix Healthcare Distribution Ltd) 21 tablet","0501021L0AAAHAH","AMPP"
"669",29783011000001104,"Cefalexin 500mg tablets (Sigma Pharmaceuticals Plc) 21 tablet","0501021L0AAAHAH","AMPP"
"670",1582211000001109,"Cefalexin 500mg tablets (Viatris UK Healthcare Ltd) 21 tablet","0501021L0AAAHAH","AMPP"
"671",13612011000001100,"Cefotaxime 1g powder for solution for injection vials (A A H Pharmaceuticals Ltd) 10 vial","0501021D0AAABAB","AMPP"
"672",34749911000001104,"Cefotaxime 1g powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501021D0AAABAB","AMPP"
"673",36516111000001104,"Cefotaxime 1g powder for solution for injection vials (MIP Pharma GmbH) 10 vial","0501021D0AAABAB","AMPP"
"674",40091011000001104,"Cefotaxime 1g powder for solution for injection vials (Reig Jofre UK Ltd) 10 vial","0501021D0AAABAB","AMPP"
"675",24431211000001108,"Cefotaxime 1g powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021D0AAABAB","AMPP"
"676",36516311000001104,"Cefotaxime 2g powder for solution for injection vials (MIP Pharma GmbH) 10 vial","0501021D0AAACAC","AMPP"
"677",40091211000001112,"Cefotaxime 2g powder for solution for injection vials (Reig Jofre UK Ltd) 10 vial","0501021D0AAACAC","AMPP"
"678",24431011000001104,"Cefotaxime 2g powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021D0AAACAC","AMPP"
"679",13611711000001106,"Cefotaxime 500mg powder for solution for injection vials (A A H Pharmaceuticals Ltd) 10 vial","0501021D0AAAAAA","AMPP"
"680",34750111000001100,"Cefotaxime 500mg powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501021D0AAAAAA","AMPP"
"681",24430611000001100,"Cefotaxime 500mg powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021D0AAAAAA","AMPP"
"682",1585411000001100,"Cefradine 250mg capsules (A A H Pharmaceuticals Ltd) 20 capsule 2 x 10 capsules","0501021M0AAAAAA","AMPP"
"683",1587111000001101,"Cefradine 250mg capsules (Alliance Healthcare (Distribution) Ltd) 20 capsule","0501021M0AAAAAA","AMPP"
"684",22632311000001100,"Cefradine 250mg capsules (DE Pharmaceuticals) 20 capsule","0501021M0AAAAAA","AMPP"
"685",1586911000001101,"Cefradine 250mg capsules (Kent Pharma (UK) Ltd) 20 capsule 2 x 10 capsules","0501021M0AAAAAA","AMPP"
"686",38825411000001104,"Cefradine 250mg capsules (Medihealth (Northern) Ltd) 20 capsule","0501021M0AAAAAA","AMPP"
"687",17852811000001104,"Cefradine 250mg capsules (Phoenix Healthcare Distribution Ltd) 20 capsule","0501021M0AAAAAA","AMPP"
"688",29783211000001108,"Cefradine 250mg capsules (Sigma Pharmaceuticals Plc) 20 capsule","0501021M0AAAAAA","AMPP"
"689",1588311000001103,"Cefradine 500mg capsules (A A H Pharmaceuticals Ltd) 20 capsule 2 x 10 capsules","0501021M0AAABAB","AMPP"
"690",1590811000001108,"Cefradine 500mg capsules (Alliance Healthcare (Distribution) Ltd) 20 capsule","0501021M0AAABAB","AMPP"
"691",22632511000001104,"Cefradine 500mg capsules (DE Pharmaceuticals) 20 capsule","0501021M0AAABAB","AMPP"
"692",1590411000001106,"Cefradine 500mg capsules (Kent Pharma (UK) Ltd) 20 capsule 2 x 10 capsules","0501021M0AAABAB","AMPP"
"693",38825711000001104,"Cefradine 500mg capsules (Medihealth (Northern) Ltd) 20 capsule","0501021M0AAABAB","AMPP"
"694",17853011000001100,"Cefradine 500mg capsules (Phoenix Healthcare Distribution Ltd) 20 capsule","0501021M0AAABAB","AMPP"
"695",29783411000001104,"Cefradine 500mg capsules (Sigma Pharmaceuticals Plc) 20 capsule","0501021M0AAABAB","AMPP"
"696",34750511000001108,"Ceftazidime 1g powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501021H0AAABAB","AMPP"
"697",36760711000001104,"Ceftazidime 1g powder for solution for injection vials (Fresenius Kabi Ltd) 1 vial","0501021H0AAABAB","AMPP"
"698",36761411000001104,"Ceftazidime 1g powder for solution for injection vials (Kent Pharma (UK) Ltd) 10 vial","0501021H0AAABAB","AMPP"
"699",36516511000001104,"Ceftazidime 1g powder for solution for injection vials (MIP Pharma GmbH) 10 vial","0501021H0AAABAB","AMPP"
"700",36540711000001104,"Ceftazidime 1g powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021H0AAABAB","AMPP"
"701",32483911000001104,"Ceftazidime 1g powder for solution for injection vials (Stravencon Ltd) 1 vial","0501021H0AAABAB","AMPP"
"702",24447711000001108,"Ceftazidime 1g powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021H0AAABAB","AMPP"
"703",34750711000001104,"Ceftazidime 2g powder for solution for injection vials (Bowmed Ibisqus Ltd) 5 vial","0501021H0AAACAC","AMPP"
"704",36611511000001104,"Ceftazidime 2g powder for solution for injection vials (Fresenius Kabi Ltd) 1 vial","0501021H0AAACAC","AMPP"
